ID,labels,split,img_dir
01427582.jpg,BNE,phase2_train,phase2/train
01427583.jpg,BNE,phase2_train,phase2/train
01427584.jpg,BNE,phase2_train,phase2/train
01427585.jpg,BNE,phase2_train,phase2/train
01427586.jpg,LY,phase2_train,phase2/train
01427587.jpg,LY,phase2_train,phase2/train
01427588.jpg,LY,phase2_train,phase2/train
01427589.jpg,LY,phase2_train,phase2/train
01427590.jpg,LY,phase2_train,phase2/train
01427591.jpg,LY,phase2_train,phase2/train
01427592.jpg,LY,phase2_train,phase2/train
01427593.jpg,LY,phase2_train,phase2/train
01427594.jpg,LY,phase2_train,phase2/train
01427595.jpg,LY,phase2_train,phase2/train
01427596.jpg,BNE,phase2_train,phase2/train
01427597.jpg,LY,phase2_train,phase2/train
01427598.jpg,LY,phase2_train,phase2/train
01427599.jpg,LY,phase2_train,phase2/train
01427600.jpg,MMY,phase2_train,phase2/train
01427601.jpg,MMY,phase2_train,phase2/train
01427602.jpg,MMY,phase2_train,phase2/train
01427603.jpg,MMY,phase2_train,phase2/train
01427604.jpg,MMY,phase2_train,phase2/train
01427605.jpg,MMY,phase2_train,phase2/train
01427606.jpg,MO,phase2_train,phase2/train
01427607.jpg,MO,phase2_train,phase2/train
01427608.jpg,MO,phase2_train,phase2/train
01427609.jpg,MO,phase2_train,phase2/train
01427610.jpg,MO,phase2_train,phase2/train
01427611.jpg,MO,phase2_train,phase2/train
01427612.jpg,MO,phase2_train,phase2/train
01427613.jpg,MO,phase2_train,phase2/train
01427614.jpg,MO,phase2_train,phase2/train
01427615.jpg,MO,phase2_train,phase2/train
01427616.jpg,MO,phase2_train,phase2/train
01427617.jpg,MY,phase2_train,phase2/train
01427618.jpg,MY,phase2_train,phase2/train
01427619.jpg,MY,phase2_train,phase2/train
01427620.jpg,MY,phase2_train,phase2/train
01427621.jpg,PMY,phase2_train,phase2/train
01427622.jpg,MY,phase2_train,phase2/train
01427623.jpg,SNE,phase2_train,phase2/train
01427624.jpg,SNE,phase2_train,phase2/train
01427625.jpg,SNE,phase2_train,phase2/train
01427626.jpg,SNE,phase2_train,phase2/train
01427627.jpg,SNE,phase2_train,phase2/train
01427628.jpg,SNE,phase2_train,phase2/train
01427629.jpg,SNE,phase2_train,phase2/train
01427630.jpg,SNE,phase2_train,phase2/train
01427631.jpg,SNE,phase2_train,phase2/train
01427632.jpg,SNE,phase2_train,phase2/train
01427633.jpg,SNE,phase2_train,phase2/train
01427634.jpg,SNE,phase2_train,phase2/train
01427635.jpg,SNE,phase2_train,phase2/train
01427636.jpg,SNE,phase2_train,phase2/train
01427637.jpg,SNE,phase2_train,phase2/train
01427638.jpg,SNE,phase2_train,phase2/train
01427639.jpg,SNE,phase2_train,phase2/train
01427640.jpg,SNE,phase2_train,phase2/train
01427641.jpg,SNE,phase2_train,phase2/train
01427642.jpg,SNE,phase2_train,phase2/train
01427643.jpg,SNE,phase2_train,phase2/train
01427644.jpg,SNE,phase2_train,phase2/train
01427645.jpg,SNE,phase2_train,phase2/train
01427646.jpg,SNE,phase2_train,phase2/train
01427647.jpg,SNE,phase2_train,phase2/train
01427648.jpg,SNE,phase2_train,phase2/train
01427649.jpg,SNE,phase2_train,phase2/train
01427650.jpg,SNE,phase2_train,phase2/train
01427651.jpg,SNE,phase2_train,phase2/train
01427652.jpg,SNE,phase2_train,phase2/train
01427653.jpg,SNE,phase2_train,phase2/train
01427654.jpg,SNE,phase2_train,phase2/train
01427655.jpg,SNE,phase2_train,phase2/train
01427656.jpg,SNE,phase2_train,phase2/train
01427657.jpg,SNE,phase2_train,phase2/train
01427658.jpg,SNE,phase2_train,phase2/train
01427659.jpg,SNE,phase2_train,phase2/train
01427660.jpg,SNE,phase2_train,phase2/train
01427661.jpg,SNE,phase2_train,phase2/train
01427662.jpg,SNE,phase2_train,phase2/train
01427663.jpg,SNE,phase2_train,phase2/train
01427664.jpg,SNE,phase2_train,phase2/train
01427665.jpg,EO,phase2_train,phase2/train
01427666.jpg,LY,phase2_train,phase2/train
01427667.jpg,LY,phase2_train,phase2/train
01427668.jpg,LY,phase2_train,phase2/train
01427669.jpg,LY,phase2_train,phase2/train
01427670.jpg,LY,phase2_train,phase2/train
01427671.jpg,LY,phase2_train,phase2/train
01427672.jpg,LY,phase2_train,phase2/train
01427673.jpg,LY,phase2_train,phase2/train
01427674.jpg,LY,phase2_train,phase2/train
01427675.jpg,LY,phase2_train,phase2/train
01427676.jpg,LY,phase2_train,phase2/train
01427677.jpg,LY,phase2_train,phase2/train
01427678.jpg,LY,phase2_train,phase2/train
01427679.jpg,LY,phase2_train,phase2/train
01427680.jpg,LY,phase2_train,phase2/train
01427681.jpg,LY,phase2_train,phase2/train
01427682.jpg,LY,phase2_train,phase2/train
01427683.jpg,LY,phase2_train,phase2/train
01427684.jpg,LY,phase2_train,phase2/train
01427685.jpg,LY,phase2_train,phase2/train
01427686.jpg,LY,phase2_train,phase2/train
01427687.jpg,LY,phase2_train,phase2/train
01427688.jpg,LY,phase2_train,phase2/train
01427689.jpg,LY,phase2_train,phase2/train
01427690.jpg,LY,phase2_train,phase2/train
01427691.jpg,LY,phase2_train,phase2/train
01427692.jpg,LY,phase2_train,phase2/train
01427693.jpg,LY,phase2_train,phase2/train
01427694.jpg,LY,phase2_train,phase2/train
01427695.jpg,LY,phase2_train,phase2/train
01427696.jpg,MO,phase2_train,phase2/train
01427697.jpg,MO,phase2_train,phase2/train
01427698.jpg,MO,phase2_train,phase2/train
01427699.jpg,MO,phase2_train,phase2/train
01427700.jpg,MO,phase2_train,phase2/train
01427701.jpg,MO,phase2_train,phase2/train
01427702.jpg,MO,phase2_train,phase2/train
01427703.jpg,MO,phase2_train,phase2/train
01427704.jpg,MO,phase2_train,phase2/train
01427705.jpg,MO,phase2_train,phase2/train
01427706.jpg,MO,phase2_train,phase2/train
01427707.jpg,MO,phase2_train,phase2/train
01427708.jpg,MO,phase2_train,phase2/train
01427709.jpg,MO,phase2_train,phase2/train
01427710.jpg,SNE,phase2_train,phase2/train
01427711.jpg,SNE,phase2_train,phase2/train
01427712.jpg,SNE,phase2_train,phase2/train
01427713.jpg,SNE,phase2_train,phase2/train
01427714.jpg,SNE,phase2_train,phase2/train
01427715.jpg,SNE,phase2_train,phase2/train
01427716.jpg,SNE,phase2_train,phase2/train
01427717.jpg,SNE,phase2_train,phase2/train
01427718.jpg,SNE,phase2_train,phase2/train
01427719.jpg,SNE,phase2_train,phase2/train
01427720.jpg,SNE,phase2_train,phase2/train
01427721.jpg,SNE,phase2_train,phase2/train
01427722.jpg,SNE,phase2_train,phase2/train
01427723.jpg,SNE,phase2_train,phase2/train
01427724.jpg,SNE,phase2_train,phase2/train
01427725.jpg,SNE,phase2_train,phase2/train
01427726.jpg,SNE,phase2_train,phase2/train
01427727.jpg,SNE,phase2_train,phase2/train
01427728.jpg,SNE,phase2_train,phase2/train
01427729.jpg,SNE,phase2_train,phase2/train
01427730.jpg,SNE,phase2_train,phase2/train
01427731.jpg,SNE,phase2_train,phase2/train
01427732.jpg,SNE,phase2_train,phase2/train
01427733.jpg,SNE,phase2_train,phase2/train
01427734.jpg,SNE,phase2_train,phase2/train
01427735.jpg,SNE,phase2_train,phase2/train
01427736.jpg,SNE,phase2_train,phase2/train
01427737.jpg,SNE,phase2_train,phase2/train
01427738.jpg,SNE,phase2_train,phase2/train
01427739.jpg,SNE,phase2_train,phase2/train
01427740.jpg,SNE,phase2_train,phase2/train
01427741.jpg,SNE,phase2_train,phase2/train
01427742.jpg,SNE,phase2_train,phase2/train
01427743.jpg,SNE,phase2_train,phase2/train
01427744.jpg,SNE,phase2_train,phase2/train
01427745.jpg,SNE,phase2_train,phase2/train
01427746.jpg,SNE,phase2_train,phase2/train
01427747.jpg,SNE,phase2_train,phase2/train
01427748.jpg,SNE,phase2_train,phase2/train
01427749.jpg,SNE,phase2_train,phase2/train
01427750.jpg,SNE,phase2_train,phase2/train
01427751.jpg,SNE,phase2_train,phase2/train
01427752.jpg,SNE,phase2_train,phase2/train
01427753.jpg,SNE,phase2_train,phase2/train
01427754.jpg,SNE,phase2_train,phase2/train
01427755.jpg,SNE,phase2_train,phase2/train
01427756.jpg,SNE,phase2_train,phase2/train
01427757.jpg,SNE,phase2_train,phase2/train
01427758.jpg,SNE,phase2_train,phase2/train
01427759.jpg,SNE,phase2_train,phase2/train
01427760.jpg,SNE,phase2_train,phase2/train
01427761.jpg,SNE,phase2_train,phase2/train
01427762.jpg,SNE,phase2_train,phase2/train
01427763.jpg,SNE,phase2_train,phase2/train
01427764.jpg,SNE,phase2_train,phase2/train
01427765.jpg,SNE,phase2_train,phase2/train
01427766.jpg,SNE,phase2_train,phase2/train
01427767.jpg,SNE,phase2_train,phase2/train
01427768.jpg,SNE,phase2_train,phase2/train
01427769.jpg,SNE,phase2_train,phase2/train
01427770.jpg,SNE,phase2_train,phase2/train
01427771.jpg,SNE,phase2_train,phase2/train
01427772.jpg,SNE,phase2_train,phase2/train
01427773.jpg,SNE,phase2_train,phase2/train
01427774.jpg,SNE,phase2_train,phase2/train
01427775.jpg,SNE,phase2_train,phase2/train
01427776.jpg,VLY,phase2_train,phase2/train
01427777.jpg,VLY,phase2_train,phase2/train
01427778.jpg,VLY,phase2_train,phase2/train
01427779.jpg,BNE,phase2_train,phase2/train
01427780.jpg,BNE,phase2_train,phase2/train
01427781.jpg,BNE,phase2_train,phase2/train
01427782.jpg,BNE,phase2_train,phase2/train
01427783.jpg,BNE,phase2_train,phase2/train
01427784.jpg,BNE,phase2_train,phase2/train
01427785.jpg,BNE,phase2_train,phase2/train
01427786.jpg,BNE,phase2_train,phase2/train
01427787.jpg,LY,phase2_train,phase2/train
01427788.jpg,LY,phase2_train,phase2/train
01427789.jpg,LY,phase2_train,phase2/train
01427790.jpg,LY,phase2_train,phase2/train
01427791.jpg,LY,phase2_train,phase2/train
01427792.jpg,LY,phase2_train,phase2/train
01427793.jpg,LY,phase2_train,phase2/train
01427794.jpg,LY,phase2_train,phase2/train
01427795.jpg,LY,phase2_train,phase2/train
01427796.jpg,LY,phase2_train,phase2/train
01427797.jpg,LY,phase2_train,phase2/train
01427798.jpg,LY,phase2_train,phase2/train
01427799.jpg,LY,phase2_train,phase2/train
01427800.jpg,LY,phase2_train,phase2/train
01427801.jpg,LY,phase2_train,phase2/train
01427802.jpg,LY,phase2_train,phase2/train
01427803.jpg,LY,phase2_train,phase2/train
01427804.jpg,LY,phase2_train,phase2/train
01427805.jpg,LY,phase2_train,phase2/train
01427806.jpg,MY,phase2_train,phase2/train
01427807.jpg,MMY,phase2_train,phase2/train
01427808.jpg,MMY,phase2_train,phase2/train
01427809.jpg,MO,phase2_train,phase2/train
01427810.jpg,MMY,phase2_train,phase2/train
01427811.jpg,MO,phase2_train,phase2/train
01427812.jpg,MO,phase2_train,phase2/train
01427813.jpg,MO,phase2_train,phase2/train
01427814.jpg,MO,phase2_train,phase2/train
01427815.jpg,MO,phase2_train,phase2/train
01427816.jpg,MO,phase2_train,phase2/train
01427817.jpg,MO,phase2_train,phase2/train
01427818.jpg,MO,phase2_train,phase2/train
01427819.jpg,SNE,phase2_train,phase2/train
01427820.jpg,SNE,phase2_train,phase2/train
01427821.jpg,SNE,phase2_train,phase2/train
01427822.jpg,SNE,phase2_train,phase2/train
01427823.jpg,SNE,phase2_train,phase2/train
01427824.jpg,SNE,phase2_train,phase2/train
01427825.jpg,SNE,phase2_train,phase2/train
01427826.jpg,SNE,phase2_train,phase2/train
01427827.jpg,SNE,phase2_train,phase2/train
01427828.jpg,SNE,phase2_train,phase2/train
01427829.jpg,SNE,phase2_train,phase2/train
01427830.jpg,SNE,phase2_train,phase2/train
01427831.jpg,SNE,phase2_train,phase2/train
01427832.jpg,SNE,phase2_train,phase2/train
01427833.jpg,SNE,phase2_train,phase2/train
01427834.jpg,SNE,phase2_train,phase2/train
01427835.jpg,SNE,phase2_train,phase2/train
01427836.jpg,SNE,phase2_train,phase2/train
01427837.jpg,SNE,phase2_train,phase2/train
01427838.jpg,SNE,phase2_train,phase2/train
01427839.jpg,SNE,phase2_train,phase2/train
01427840.jpg,SNE,phase2_train,phase2/train
01427841.jpg,SNE,phase2_train,phase2/train
01427842.jpg,SNE,phase2_train,phase2/train
01427843.jpg,SNE,phase2_train,phase2/train
01427844.jpg,SNE,phase2_train,phase2/train
01427845.jpg,SNE,phase2_train,phase2/train
01427846.jpg,SNE,phase2_train,phase2/train
01427847.jpg,SNE,phase2_train,phase2/train
01427848.jpg,BNE,phase2_train,phase2/train
01427849.jpg,SNE,phase2_train,phase2/train
01427850.jpg,SNE,phase2_train,phase2/train
01427851.jpg,SNE,phase2_train,phase2/train
01427852.jpg,SNE,phase2_train,phase2/train
01427853.jpg,SNE,phase2_train,phase2/train
01427854.jpg,SNE,phase2_train,phase2/train
01427855.jpg,SNE,phase2_train,phase2/train
01427856.jpg,SNE,phase2_train,phase2/train
01427857.jpg,SNE,phase2_train,phase2/train
01427858.jpg,SNE,phase2_train,phase2/train
01427859.jpg,SNE,phase2_train,phase2/train
01427860.jpg,SNE,phase2_train,phase2/train
01427861.jpg,SNE,phase2_train,phase2/train
01427862.jpg,SNE,phase2_train,phase2/train
01427863.jpg,SNE,phase2_train,phase2/train
01427864.jpg,SNE,phase2_train,phase2/train
01427865.jpg,SNE,phase2_train,phase2/train
01427866.jpg,SNE,phase2_train,phase2/train
01427867.jpg,SNE,phase2_train,phase2/train
01427868.jpg,SNE,phase2_train,phase2/train
01427869.jpg,SNE,phase2_train,phase2/train
01427870.jpg,SNE,phase2_train,phase2/train
01427871.jpg,SNE,phase2_train,phase2/train
01427872.jpg,SNE,phase2_train,phase2/train
01427873.jpg,SNE,phase2_train,phase2/train
01427874.jpg,SNE,phase2_train,phase2/train
01427875.jpg,SNE,phase2_train,phase2/train
01427876.jpg,SNE,phase2_train,phase2/train
01427877.jpg,SNE,phase2_train,phase2/train
01427878.jpg,SNE,phase2_train,phase2/train
01427879.jpg,SNE,phase2_train,phase2/train
01427880.jpg,SNE,phase2_train,phase2/train
01427881.jpg,SNE,phase2_train,phase2/train
01427882.jpg,SNE,phase2_train,phase2/train
01427883.jpg,SNE,phase2_train,phase2/train
01427884.jpg,SNE,phase2_train,phase2/train
01427885.jpg,SNE,phase2_train,phase2/train
01427886.jpg,SNE,phase2_train,phase2/train
01427887.jpg,SNE,phase2_train,phase2/train
01427888.jpg,VLY,phase2_train,phase2/train
01427889.jpg,VLY,phase2_train,phase2/train
01427890.jpg,BA,phase2_train,phase2/train
01427891.jpg,BL,phase2_train,phase2/train
01427892.jpg,MO,phase2_train,phase2/train
01427893.jpg,MO,phase2_train,phase2/train
01427894.jpg,BL,phase2_train,phase2/train
01427895.jpg,BL,phase2_train,phase2/train
01427896.jpg,BNE,phase2_train,phase2/train
01427897.jpg,BNE,phase2_train,phase2/train
01427898.jpg,BNE,phase2_train,phase2/train
01427899.jpg,BNE,phase2_train,phase2/train
01427900.jpg,BNE,phase2_train,phase2/train
01427901.jpg,LY,phase2_train,phase2/train
01427902.jpg,LY,phase2_train,phase2/train
01427903.jpg,LY,phase2_train,phase2/train
01427904.jpg,LY,phase2_train,phase2/train
01427905.jpg,LY,phase2_train,phase2/train
01427906.jpg,LY,phase2_train,phase2/train
01427907.jpg,LY,phase2_train,phase2/train
01427908.jpg,LY,phase2_train,phase2/train
01427909.jpg,LY,phase2_train,phase2/train
01427910.jpg,LY,phase2_train,phase2/train
01427911.jpg,LY,phase2_train,phase2/train
01427912.jpg,LY,phase2_train,phase2/train
01427913.jpg,LY,phase2_train,phase2/train
01427914.jpg,LY,phase2_train,phase2/train
01427915.jpg,MMY,phase2_train,phase2/train
01427916.jpg,MMY,phase2_train,phase2/train
01427917.jpg,MMY,phase2_train,phase2/train
01427918.jpg,MO,phase2_train,phase2/train
01427919.jpg,MO,phase2_train,phase2/train
01427920.jpg,MO,phase2_train,phase2/train
01427921.jpg,MO,phase2_train,phase2/train
01427922.jpg,MO,phase2_train,phase2/train
01427923.jpg,MY,phase2_train,phase2/train
01427924.jpg,SNE,phase2_train,phase2/train
01427925.jpg,SNE,phase2_train,phase2/train
01427926.jpg,SNE,phase2_train,phase2/train
01427927.jpg,SNE,phase2_train,phase2/train
01427928.jpg,SNE,phase2_train,phase2/train
01427929.jpg,SNE,phase2_train,phase2/train
01427930.jpg,SNE,phase2_train,phase2/train
01427931.jpg,SNE,phase2_train,phase2/train
01427932.jpg,SNE,phase2_train,phase2/train
01427933.jpg,SNE,phase2_train,phase2/train
01427934.jpg,SNE,phase2_train,phase2/train
01427935.jpg,SNE,phase2_train,phase2/train
01427936.jpg,SNE,phase2_train,phase2/train
01427937.jpg,SNE,phase2_train,phase2/train
01427938.jpg,SNE,phase2_train,phase2/train
01427939.jpg,SNE,phase2_train,phase2/train
01427940.jpg,SNE,phase2_train,phase2/train
01427941.jpg,SNE,phase2_train,phase2/train
01427942.jpg,SNE,phase2_train,phase2/train
01427943.jpg,SNE,phase2_train,phase2/train
01427944.jpg,SNE,phase2_train,phase2/train
01427945.jpg,SNE,phase2_train,phase2/train
01427946.jpg,SNE,phase2_train,phase2/train
01427947.jpg,SNE,phase2_train,phase2/train
01427948.jpg,SNE,phase2_train,phase2/train
01427949.jpg,SNE,phase2_train,phase2/train
01427950.jpg,SNE,phase2_train,phase2/train
01427951.jpg,SNE,phase2_train,phase2/train
01427952.jpg,SNE,phase2_train,phase2/train
01427953.jpg,SNE,phase2_train,phase2/train
01427954.jpg,SNE,phase2_train,phase2/train
01427955.jpg,SNE,phase2_train,phase2/train
01427956.jpg,SNE,phase2_train,phase2/train
01427957.jpg,SNE,phase2_train,phase2/train
01427958.jpg,SNE,phase2_train,phase2/train
01427959.jpg,SNE,phase2_train,phase2/train
01427960.jpg,SNE,phase2_train,phase2/train
01427961.jpg,SNE,phase2_train,phase2/train
01427962.jpg,SNE,phase2_train,phase2/train
01427963.jpg,SNE,phase2_train,phase2/train
01427964.jpg,SNE,phase2_train,phase2/train
01427965.jpg,SNE,phase2_train,phase2/train
01427966.jpg,SNE,phase2_train,phase2/train
01427967.jpg,SNE,phase2_train,phase2/train
01427968.jpg,SNE,phase2_train,phase2/train
01427969.jpg,SNE,phase2_train,phase2/train
01427970.jpg,SNE,phase2_train,phase2/train
01427971.jpg,SNE,phase2_train,phase2/train
01427972.jpg,SNE,phase2_train,phase2/train
01427973.jpg,SNE,phase2_train,phase2/train
01427974.jpg,SNE,phase2_train,phase2/train
01427975.jpg,SNE,phase2_train,phase2/train
01427976.jpg,SNE,phase2_train,phase2/train
01427977.jpg,SNE,phase2_train,phase2/train
01427978.jpg,SNE,phase2_train,phase2/train
01427979.jpg,SNE,phase2_train,phase2/train
01427980.jpg,SNE,phase2_train,phase2/train
01427981.jpg,SNE,phase2_train,phase2/train
01427982.jpg,SNE,phase2_train,phase2/train
01427983.jpg,SNE,phase2_train,phase2/train
01427984.jpg,SNE,phase2_train,phase2/train
01427985.jpg,SNE,phase2_train,phase2/train
01427986.jpg,SNE,phase2_train,phase2/train
01427987.jpg,SNE,phase2_train,phase2/train
01427988.jpg,SNE,phase2_train,phase2/train
01427989.jpg,SNE,phase2_train,phase2/train
01427990.jpg,SNE,phase2_train,phase2/train
01427991.jpg,SNE,phase2_train,phase2/train
01427992.jpg,VLY,phase2_train,phase2/train
01427993.jpg,BA,phase2_train,phase2/train
01427994.jpg,EO,phase2_train,phase2/train
01427995.jpg,LY,phase2_train,phase2/train
01427996.jpg,LY,phase2_train,phase2/train
01427997.jpg,LY,phase2_train,phase2/train
01427998.jpg,LY,phase2_train,phase2/train
01427999.jpg,LY,phase2_train,phase2/train
01428000.jpg,LY,phase2_train,phase2/train
01428001.jpg,LY,phase2_train,phase2/train
01428002.jpg,LY,phase2_train,phase2/train
01428003.jpg,LY,phase2_train,phase2/train
01428004.jpg,LY,phase2_train,phase2/train
01428005.jpg,LY,phase2_train,phase2/train
01428006.jpg,LY,phase2_train,phase2/train
01428007.jpg,LY,phase2_train,phase2/train
01428008.jpg,LY,phase2_train,phase2/train
01428009.jpg,LY,phase2_train,phase2/train
01428010.jpg,LY,phase2_train,phase2/train
01428011.jpg,LY,phase2_train,phase2/train
01428012.jpg,LY,phase2_train,phase2/train
01428013.jpg,LY,phase2_train,phase2/train
01428014.jpg,LY,phase2_train,phase2/train
01428015.jpg,LY,phase2_train,phase2/train
01428016.jpg,LY,phase2_train,phase2/train
01428017.jpg,LY,phase2_train,phase2/train
01428018.jpg,LY,phase2_train,phase2/train
01428019.jpg,LY,phase2_train,phase2/train
01428020.jpg,LY,phase2_train,phase2/train
01428021.jpg,LY,phase2_train,phase2/train
01428022.jpg,LY,phase2_train,phase2/train
01428023.jpg,LY,phase2_train,phase2/train
01428024.jpg,LY,phase2_train,phase2/train
01428025.jpg,LY,phase2_train,phase2/train
01428026.jpg,LY,phase2_train,phase2/train
01428027.jpg,LY,phase2_train,phase2/train
01428028.jpg,LY,phase2_train,phase2/train
01428029.jpg,LY,phase2_train,phase2/train
01428030.jpg,LY,phase2_train,phase2/train
01428031.jpg,LY,phase2_train,phase2/train
01428032.jpg,LY,phase2_train,phase2/train
01428033.jpg,MO,phase2_train,phase2/train
01428034.jpg,MO,phase2_train,phase2/train
01428035.jpg,MO,phase2_train,phase2/train
01428036.jpg,MO,phase2_train,phase2/train
01428037.jpg,MO,phase2_train,phase2/train
01428038.jpg,MO,phase2_train,phase2/train
01428039.jpg,MO,phase2_train,phase2/train
01428040.jpg,MO,phase2_train,phase2/train
01428041.jpg,MO,phase2_train,phase2/train
01428042.jpg,MO,phase2_train,phase2/train
01428043.jpg,SNE,phase2_train,phase2/train
01428044.jpg,SNE,phase2_train,phase2/train
01428045.jpg,SNE,phase2_train,phase2/train
01428046.jpg,SNE,phase2_train,phase2/train
01428047.jpg,SNE,phase2_train,phase2/train
01428048.jpg,SNE,phase2_train,phase2/train
01428049.jpg,SNE,phase2_train,phase2/train
01428050.jpg,SNE,phase2_train,phase2/train
01428051.jpg,SNE,phase2_train,phase2/train
01428052.jpg,SNE,phase2_train,phase2/train
01428053.jpg,SNE,phase2_train,phase2/train
01428054.jpg,SNE,phase2_train,phase2/train
01428055.jpg,SNE,phase2_train,phase2/train
01428056.jpg,SNE,phase2_train,phase2/train
01428057.jpg,SNE,phase2_train,phase2/train
01428058.jpg,SNE,phase2_train,phase2/train
01428059.jpg,SNE,phase2_train,phase2/train
01428060.jpg,SNE,phase2_train,phase2/train
01428061.jpg,SNE,phase2_train,phase2/train
01428062.jpg,SNE,phase2_train,phase2/train
01428063.jpg,SNE,phase2_train,phase2/train
01428064.jpg,SNE,phase2_train,phase2/train
01428065.jpg,SNE,phase2_train,phase2/train
01428066.jpg,SNE,phase2_train,phase2/train
01428067.jpg,SNE,phase2_train,phase2/train
01428068.jpg,SNE,phase2_train,phase2/train
01428069.jpg,SNE,phase2_train,phase2/train
01428070.jpg,SNE,phase2_train,phase2/train
01428071.jpg,SNE,phase2_train,phase2/train
01428072.jpg,SNE,phase2_train,phase2/train
01428073.jpg,SNE,phase2_train,phase2/train
01428074.jpg,SNE,phase2_train,phase2/train
01428075.jpg,SNE,phase2_train,phase2/train
01428076.jpg,SNE,phase2_train,phase2/train
01428077.jpg,SNE,phase2_train,phase2/train
01428078.jpg,SNE,phase2_train,phase2/train
01428079.jpg,SNE,phase2_train,phase2/train
01428080.jpg,SNE,phase2_train,phase2/train
01428081.jpg,SNE,phase2_train,phase2/train
01428082.jpg,SNE,phase2_train,phase2/train
01428083.jpg,SNE,phase2_train,phase2/train
01428084.jpg,SNE,phase2_train,phase2/train
01428085.jpg,SNE,phase2_train,phase2/train
01428086.jpg,SNE,phase2_train,phase2/train
01428087.jpg,SNE,phase2_train,phase2/train
01428088.jpg,SNE,phase2_train,phase2/train
01428089.jpg,SNE,phase2_train,phase2/train
01428090.jpg,SNE,phase2_train,phase2/train
01428091.jpg,SNE,phase2_train,phase2/train
01428092.jpg,SNE,phase2_train,phase2/train
01428093.jpg,SNE,phase2_train,phase2/train
01428094.jpg,SNE,phase2_train,phase2/train
01428095.jpg,SNE,phase2_train,phase2/train
01428096.jpg,SNE,phase2_train,phase2/train
01428097.jpg,SNE,phase2_train,phase2/train
01428098.jpg,SNE,phase2_train,phase2/train
01428099.jpg,SNE,phase2_train,phase2/train
01428100.jpg,VLY,phase2_train,phase2/train
01428101.jpg,VLY,phase2_train,phase2/train
01428102.jpg,BA,phase2_train,phase2/train
01428103.jpg,BA,phase2_train,phase2/train
01428104.jpg,LY,phase2_train,phase2/train
01428105.jpg,LY,phase2_train,phase2/train
01428106.jpg,LY,phase2_train,phase2/train
01428107.jpg,LY,phase2_train,phase2/train
01428108.jpg,LY,phase2_train,phase2/train
01428109.jpg,LY,phase2_train,phase2/train
01428110.jpg,LY,phase2_train,phase2/train
01428111.jpg,LY,phase2_train,phase2/train
01428112.jpg,LY,phase2_train,phase2/train
01428113.jpg,MO,phase2_train,phase2/train
01428114.jpg,MO,phase2_train,phase2/train
01428115.jpg,MO,phase2_train,phase2/train
01428116.jpg,MO,phase2_train,phase2/train
01428117.jpg,MO,phase2_train,phase2/train
01428118.jpg,MO,phase2_train,phase2/train
01428119.jpg,MO,phase2_train,phase2/train
01428120.jpg,MO,phase2_train,phase2/train
01428121.jpg,MO,phase2_train,phase2/train
01428122.jpg,SNE,phase2_train,phase2/train
01428123.jpg,SNE,phase2_train,phase2/train
01428124.jpg,SNE,phase2_train,phase2/train
01428125.jpg,SNE,phase2_train,phase2/train
01428126.jpg,SNE,phase2_train,phase2/train
01428127.jpg,SNE,phase2_train,phase2/train
01428128.jpg,SNE,phase2_train,phase2/train
01428129.jpg,SNE,phase2_train,phase2/train
01428130.jpg,SNE,phase2_train,phase2/train
01428131.jpg,SNE,phase2_train,phase2/train
01428132.jpg,SNE,phase2_train,phase2/train
01428133.jpg,SNE,phase2_train,phase2/train
01428134.jpg,SNE,phase2_train,phase2/train
01428135.jpg,SNE,phase2_train,phase2/train
01428136.jpg,SNE,phase2_train,phase2/train
01428137.jpg,SNE,phase2_train,phase2/train
01428138.jpg,SNE,phase2_train,phase2/train
01428139.jpg,SNE,phase2_train,phase2/train
01428140.jpg,SNE,phase2_train,phase2/train
01428141.jpg,SNE,phase2_train,phase2/train
01428142.jpg,SNE,phase2_train,phase2/train
01428143.jpg,SNE,phase2_train,phase2/train
01428144.jpg,SNE,phase2_train,phase2/train
01428145.jpg,SNE,phase2_train,phase2/train
01428146.jpg,SNE,phase2_train,phase2/train
01428147.jpg,SNE,phase2_train,phase2/train
01428148.jpg,SNE,phase2_train,phase2/train
01428149.jpg,SNE,phase2_train,phase2/train
01428150.jpg,SNE,phase2_train,phase2/train
01428151.jpg,SNE,phase2_train,phase2/train
01428152.jpg,SNE,phase2_train,phase2/train
01428153.jpg,SNE,phase2_train,phase2/train
01428154.jpg,SNE,phase2_train,phase2/train
01428155.jpg,SNE,phase2_train,phase2/train
01428156.jpg,SNE,phase2_train,phase2/train
01428157.jpg,SNE,phase2_train,phase2/train
01428158.jpg,SNE,phase2_train,phase2/train
01428159.jpg,SNE,phase2_train,phase2/train
01428160.jpg,SNE,phase2_train,phase2/train
01428161.jpg,SNE,phase2_train,phase2/train
01428162.jpg,SNE,phase2_train,phase2/train
01428163.jpg,SNE,phase2_train,phase2/train
01428164.jpg,SNE,phase2_train,phase2/train
01428165.jpg,SNE,phase2_train,phase2/train
01428166.jpg,SNE,phase2_train,phase2/train
01428167.jpg,SNE,phase2_train,phase2/train
01428168.jpg,SNE,phase2_train,phase2/train
01428169.jpg,SNE,phase2_train,phase2/train
01428170.jpg,SNE,phase2_train,phase2/train
01428171.jpg,SNE,phase2_train,phase2/train
01428172.jpg,SNE,phase2_train,phase2/train
